,product_name,product_brand,expire_date,product_code
4431,tarator chicken sauce(warehouse),tarbush catering & food industry sdn. bhd.,,
4432,tarator chicken(chicken slice/filling)- warehouse,tarbush catering & food industry sdn. bhd.,,
4433,taro santan,lulu nyonya goodies sdn bhd,15.12.2019,
4434,tart coklat almond,ann-lee industries (m) sdn bhd,30.09.2019,
4435,tart coklat cashew,ann-lee industries (m) sdn bhd,30.09.2019,
4436,tart shell,hazel cake house,31.05.2019,
4437,tart shell,yeast atelier sdn bhd,31.07.2019,
7033,tartar/ tartar sauce,longson food products sdn bhd,,
7343,"tarter control mouthwash, ant cavity fluoride mouthwash",tom's of maine,,
7342,"tarter control mouthwash, ant cavity fluoride mouthwash",tom's of maine,,
4438,tartlet shell - chocolate,profound pastry sdn. bhd.,15.06.2019,
4439,tartlet shell - chocolate mad 40/mad 70,profound pastry sdn. bhd.,15.06.2021,
4440,tartlet shell - neutral,profound pastry sdn. bhd.,15.06.2019,
4441,tartlet shell - neutral mad 40/mad 70,profound pastry sdn. bhd.,15.06.2021,
4442,tartlet shell - sweet,profound pastry sdn. bhd.,15.06.2019,
4443,tartlet shell - sweet mad 40/mad 70,profound pastry sdn. bhd.,15.06.2021,
4444,tartrazine,kientat trading sdn. bhd.,15.07.2019,
7302,tartrazine color,,,
4445,tartrazine colour eurocert,kientat trading sdn. bhd.,15.07.2019,
4446,tasty chicken,vesto marketing sdn bhd (formerly known as : vestrade marketing,15.08.2019,
4447,tasty chicken,dpo malaysia sdn bhd,31.12.2019,
4448,tasty chicken,dpo malaysia sdn bhd,30.11.2019,
4449,tasty sauce,sauce empire manufacturing sdn bhd,28.02.2020,
4450,tasty soup,sauce empire manufacturing sdn bhd,28.02.2020,
4451,tat kelapa,ainons cakes & pastries,15.02.2020,
4452,tat nenas,ainons cakes & pastries,15.02.2020,
5782,tata gum,ismail industries limited - candyland,,
4453,taucu (paste/whole),chuan yee (m) sdn bhd,31.08.2019,
4454,taucu manis,chuan yee (m) sdn bhd,31.08.2019,
4455,taufufa flavour pudding powder (serbuk puding perisa taufufa),sri nona food industries sdn. bhd.,30.09.2020,
4456,taugeh cah ikan asin,resepi arena sdn bhd,Sijil Telah Ditarik Balik,
4457,tauhu penyet,resepi arena sdn bhd,Sijil Telah Ditarik Balik,
5519,tawa fry (batter mix),freshmate co.,,
4897,"tb for uk 10gm (blue raspberry, strawberry) (hancock's uk)",asian food industries,,
5173,tea flavour,bell more aromatics,,
6799,tea flavour 0210,synarome manufacturing company (pvt) ltd,,
4458,tea powder,lian hoe tea & coffee (m) sdn bhd,15.07.2019,
6800,tea rose 3000,synarome manufacturing company (pvt) ltd,,
98,tee-free canola liquid shortening (proextra),hubberts,,66008 00141
6138,teekhi kali mirch powder,shan foods (pvt) ltd,,
6206,teether,shield corporation limited,,
6205,teether,shield corporation limited,,
4459,teh hijau,hock chuan bee tea merchants (m) sdn bhd,30.06.2019,
4460,teh madu lemon/ honey lemon tea,aspek mulia holdings sdn bhd,31.03.2021,
4461,teh tarik,coffee town sdn bhd,30.09.2019,
4462,telur dadar (package food),ainons cakes & pastries,15.02.2020,
4463,tempeh - cut,vege ready sdn bhd,15.08.2019,
4464,tempoyak,viasfood sdn bhd,31.05.2019,
4465,tempoyak cili,viasfood sdn bhd,31.05.2019,
5904,tempura fish fillet,quick food industries,,
4466,tempura fish nugget,seaworld fresh mart sdn bhd,15.06.2019,
4467,tempura sauce,sauce empire manufacturing sdn bhd,31.12.2020,
4468,tempura sauce,bygrace trading sdn bhd,15.02.2021,
4469,tenderizer,kientat trading sdn. bhd.,15.07.2019,
4470,teochew yam dumpling,tsl bestmas manufacturing sdn bhd,31.05.2020,
4471,tepung bungkus/puteri dua sebilik,rahmat venture sdn bhd,15.07.2019,
4472,tepung cucur durian,sri nona food industries sdn. bhd.,28.02.2020,
4473,tepung cucur ikan bilis,sri nona food industries sdn. bhd.,28.02.2020,
4474,tepung cucur lemak manis,sri nona food industries sdn. bhd.,28.02.2020,
4475,tepung cucur pisang,sri nona food industries sdn. bhd.,28.02.2020,
4476,tepung cucur udang,sri nona food industries sdn. bhd.,28.02.2020,
4477,tepung gomak,rahmat venture sdn bhd,15.07.2019,
4478,tepung pelita,rahmat venture sdn bhd,15.07.2019,
4479,tepung pulut,360horizonz sdn. bhd.,15.03.2020,
4480,teriyaki chicken,supreme discovery(m) sdn bhd,15.01.2020,
4481,teriyaki chicken,carey food services sdn. bhd.,31.12.2020,
4482,teriyaki chicken with rice,supreme discovery(m) sdn bhd,15.01.2020,
4483,teriyaki glazing,sauce empire manufacturing sdn bhd,31.12.2020,
4484,teriyaki pau,tsl bestmas manufacturing sdn bhd,31.03.2020,
4485,teriyaki sauce,yuen chun industries sdn bhd,15.08.2019,
4486,teriyaki sauce,sauce empire manufacturing sdn bhd,31.12.2020,
4487,teriyaki sauce compound,yuen chun industries sdn bhd,31.01.2020,
4933,tetes brulees apple chewbox 10gm (france),asian food industries,,
4934,tetes brulees cola chewbox 10gm (france),asian food industries,,
4935,tetes brulees strawbery box10gm (france),asian food industries,,
115,tex mex halal shred 200g,oneworld halal,,6.28E+11
7505,texas bbq sauce,bulls-eye,19582000292,
7596,texas toast bread,giant,,
7958,texas toast bread,sunbeam,,
8508,texas toast bread,sunbeam,,
7972,texas toast bread,mrs. baird,,
6139,tezlal mirch powder,shan foods (pvt) ltd,,
4488,thai chicken,supreme discovery(m) sdn bhd,15.01.2020,
4489,thai chicken with rice,supreme discovery(m) sdn bhd,15.01.2020,
7477,thai chili sauce,tabasco,11210008328,
4490,thai fish cake,tsl bestmas manufacturing sdn bhd,31.05.2020,
4491,thai glazing,sauce empire manufacturing sdn bhd,15.02.2020,
4492,thai king brown rice,hock ju edar sdn bhd,,
4493,thai king siam gold rice,hock ju edar sdn bhd,,
4494,thai king siam rice,hock ju edar sdn bhd,,
4495,thai king wangi gold,hock ju edar sdn bhd,,
4496,thai king wangi rice,hock ju edar sdn bhd,,
4497,thai majesty siam rice,hock ju edar sdn bhd,,
4498,thai majesty wangi rice,hock ju edar sdn bhd,,
4499,thai pizza filling,pak hailam kopitiam sdn bhd,,
4500,thai stir-fry sauce / sos ulam,yuen chun industries sdn bhd,31.01.2020,
4501,thai style fish cake,new wing cheong foods industries sdn bhd,30.09.2019,
4502,thai style sweet & sour eggs,supreme discovery(m) sdn bhd,15.01.2020,
4503,thai sweet chili sauce,world prominence sdn. bhd.,30.11.2019,
4504,thank you,angel candies sdn bhd,31.10.2019,
9567,the original hazelnut spread,nutella ferrero,,
7235,the original potato crisp,pringles,38000844966,
33,"the production (fermentation, concentration, freezing and freeze drying), 
packing and distribution of the delvo range of starter cultures (delvo add,  
 delvo cheese,  delvo fresh,  delvo guard,  delvo pro,  delvo tam,  delvo tec,  
delvo yog,  i-add,   i-reduce)",dsm food specialties australia,17.07.2020,00531707DSM01L
7221,thick & hearty hearty sauce,a1,54400012781,
7520,thick & spicy barbecue sauce,kraft,21000052349,
8103,thick & spicy bbq,america's choice,,
7504,thick & tangy sweet bbq sauce,open pit,54100977595,
9974,thick chunky salsa medium,la victoria,,
9975,thick n chunky salsa medium,la victoria,,
7894,thick one minute oats,kroger,,
4505,thick soya sauce/ sweet soy sauce/ kicap manis,yuen chun industries sdn bhd,15.08.2019,
4506,thick soya sauce/ sweet soy sauce/ kicap manis compound,yuen chun industries sdn bhd,31.01.2020,
7654,thin & crisp unsalted saltines,fred meyer,,
7962,thin bread,sunbeam,,
7160,thin crisp hint of salt cracker,triscuit,44000028022,
7161,thin crisp original crackers,triscuit,44000032296,
7653,thin crisp original saltines,fred meyer,,
7633,thin crispy wheat saltines,kroger,,
9261,thin spaghetti,simply balanced,,
8123,thin spaghetti,america's choice,,
9639,thin spaghetti,reganno,,
9547,thin spaghetti,dreamfields,,
10033,thin spaghetti,raley's,,
8181,thin spaghetti,stop & shop,,
9763,thin spaghetti,safeway kitchens,,
7819,thin spaghetti,safeway kitchens,,
8048,thin spaghetti,ronzoni,,
7913,thin spaghetti,kroger,,
7630,thin spaghetti,kroger,,
8658,thin spaghetti,essential everyday,,
8942,thin spaghetti,alma's,,
7586,thin spaghetti,giant,,
9197,thin spaghetti,great value,,
9926,thin spaghetti,raley's fine food,,
9224,thin spaghetti,trader joe's,,
9894,thin spaghetti,ronzoni,,
8487,thin spaghetti,america's choice,,
8788,thin spaghetti,winn-dixie,,
8313,thin spaghetti,shoprite,,
9814,thin spaghetti,o organic,,
9308,thin spaghetti,market pantry,,
9848,thin spaghetti,golden grain,,
9351,thin spaghetti,meijer,,
8542,thin spaghetti,schnucks,,
7745,thin spaghetti,essential everyday,,
9989,thin spaghetti,de cecco,,
8851,thin spaghetti,publix,,
8965,thin spaghetti,shurfine,,
9515,thin spaghetti,essential everyday,,
8442,thin spaghetti,america's choice,,
9453,thin wheat multigrain,roundy's,,
4507,thixer – instant food and drink thickener,bioscenergy international sdn bhd,31.07.2020,
7034,thousand island / thousand island sauce / thousand island dressing / thousand island salad dressing,longson food products sdn bhd,,
7238,throat spray and other products,cepacol,,
4929,tiger box (48x40) 3.3gms,asian food industries,,
6801,tiger flavour 4849,synarome manufacturing company (pvt) ltd,,
6140,tika boti,shan foods (pvt) ltd,,
6141,tika seekh kebab,shan foods (pvt) ltd,,
5322,tikka / b.b.q. paste,convenience food industries (private) limited,,
5256,tikka / botti masala,convenience food industries (private) limited,,
5334,tikka / botti paste,convenience food industries (private) limited,,
5971,tikka boti,quick food industries,,
5594,tikka boti bbq marinade,freshmate co.,,
6142,tikkya kebab,shan foods (pvt) ltd,,
5888,"tin sweets (jaman, rasgullay)",jubilant foods (pvt) ltd.,,
7278,tinatin antifungal athlete foot spray,schering-plough,,
9709,tirali pasta,safeway select,,
7781,tirali pasta,safeway select,,
4508,tiramisu,profound pastry sdn. bhd.,30.04.2021,
4509,tiramisu cake,hazel cake house,31.05.2019,
4510,tiramisu cake (itallian dessert),yeast atelier sdn bhd,31.07.2019,
4511,tiramisu mooncake,new wing cheong foods industries sdn bhd,15.07.2019,
4512,tiramisu white coffee,coffee town sdn bhd,30.09.2019,
4513,titanium dioxide,kientat trading sdn. bhd.,15.07.2019,
7441,to go creamy peanut butter spread,jif,51500241387,
7442,to go crunchy peanut butter,jif,51500241301,
7443,to go dippers creamy peanut butter with pretzel,jif,51500210208,
7118,toast peanut butter sandwich crackers,keebler,30100473572,
9063,toasted bread original,bimbo,,
7176,toasted buttercrips crackers,keebler,30100322924,
7124,toasted cheese crackers,lance,76410523330,
6802,toasted coconut 04-151,synarome manufacturing company (pvt) ltd,,
7672,toasted flakes with strawberry,fred meyer,,
7899,toasted flakes with strawberry cereal,kroger,,
9944,toasted oat cereal,raley's fine food,,
8467,toasted oat cereal,key food,,
7823,toasted oat cereal,safeway kitchens,,
9744,toasted oat cereal,safeway kitchens,,
7985,toasted oat cereal,heb,,
8875,toasted oat whole grain oat cereal,publix,,
8596,toasted rice & wheat flakes cereal with bits of strawberry,essential choice,,
9858,toasted rice & wheat flakes cereal with strawberry,eating right,,
9425,toasted rice cereal,roundy's,,
9285,toasted rice cereal,market pantry,,
10081,toasted wheat sesame crackers,milton's craft bakers,,
7177,toasteds harvest wheat crackers,keebler,30100049111,
7178,toasteds savory onion crackers,keebler,30100322191,
7175,toasteds sesame crackers,keebler,30100324171,
7123,toasty cracker sandwich,lance,76410901381,
4514,toffees party candy,kimi sweet sdn. bhd.,15.06.2019,
4515,tom yam noodles,bewemi enterprise,31.10.2019,
4517,tom yam paste,pak hailam kopitiam sdn bhd,,
4518,tom yam paste,sauce empire manufacturing sdn bhd,15.02.2020,
4516,tom yam paste,sri nona food industries sdn. bhd.,,
4519,tom yam paste frozen,pak hailam kopitiam sdn bhd,,
4520,tom yam seasoning powder,kientat trading sdn. bhd.,15.07.2019,
4521,tom yam tuna sandwich,vesto marketing sdn bhd (formerly known as : vestrade marketing,30.11.2019,
4522,tom yum fried rice,supreme discovery(m) sdn bhd,15.01.2020,
7579,tomato & basil pasta sauce,giant,,
9820,tomato & sweet basil pasta sauce,mezzetta napa valley,,
4523,tomato (l) - washed,vege ready sdn bhd,15.08.2019,
4524,tomato - 6pcs wedge,vege ready sdn bhd,15.08.2019,
9301,tomato basil & garlic pasta sauce,market pantry,,
8175,tomato basil pasta sauce,stop & shop,,
8118,tomato basil pasta sauce,america's choice,,
8065,tomato basil pasta sauce,greenway,,
8027,tomato basil pasta sauce,victoria,,
8303,tomato basil sauce,shoprite,,
4525,tomato concasee,pak hailam kopitiam sdn bhd,,
4526,tomato eggs,supreme discovery(m) sdn bhd,15.01.2020,
5174,tomato flavour,bell more aromatics,,
9384,tomato juice,meijer,,
8534,tomato juice,schnucks,,
7099,tomato juice,dei fratelli,70900501853,
7098,tomato juice canada family,utopia,56636014805,
7097,tomato juice from concentrate,campbells,51000147578,
7103,tomato juice from concentrate,delmonte,24000013693,
9314,tomato ketchup,market pantry,,
7647,tomato ketchup,fred meyer,,
7489,tomato ketchup,red rose,72940143437,
7492,tomato ketchup,heinz,1312403,
6174,tomato ketchup,shangrila(pvt) limited,,
8552,tomato ketchup,schnucks,,
9345,tomato ketchup,meijer,,
8819,tomato ketchup,winn-dixie,,
4527,tomato ketchup,sauce empire manufacturing sdn bhd,31.08.2020,
8498,tomato ketchup,value time,,
9437,tomato ketchup,roundy's,,
7881,tomato ketchup,psst,,
8473,tomato ketchup,key food,,
8101,tomato ketchup,america's choice,,
9772,tomato ketchup,safeway kitchens,,
7487,tomato ketchup,hunts,27000382462,
8678,tomato ketchup,essential everyday,,
10140,tomato ketchup,sunny select,,
7801,tomato ketchup,safeway kitchens,,
8301,tomato ketchup,shoprite,,
9691,tomato ketchup,burman's,,
7575,tomato ketchup,giant,,
8257,tomato ketchup,guaranteed value,,
10048,tomato ketchup,raley's,,
9531,tomato ketchup,essential everyday,,
7738,tomato ketchup,essential everyday,,
7486,tomato ketchup,delmonte,2429001,
8185,tomato ketchup,stop & shop,,
7916,tomato ketchup,kroger,,
9201,tomato ketchup,great value,,
10018,tomato ketchup,raley's fine food,,
9476,tomato ketchup,clear value,,
4528,tomato ketchup flavour,kientat trading sdn. bhd.,15.07.2019,
4529,tomato ketchup seasoning powder,kientat trading sdn. bhd.,15.07.2019,
7035,tomato sauce,longson food products sdn bhd,,
7041,tomato stock,longson food products sdn bhd,,
8651,"tomato, garlic & onion pasta sauce",essential everyday,,
4530,tomyam paste,bygrace trading sdn bhd,15.02.2021,
4531,tomyam pau,tsl bestmas manufacturing sdn bhd,,
4532,tomyam pau,tsl bestmas manufacturing sdn bhd,31.03.2021,
4533,tomyam putih/white tomyam seasoning,world prominence sdn. bhd.,15.10.2019,
4534,tongkat ali (ayu flores collection),ervas flores trading,15.10.2019,
4535,tongkat ali white coffee,coffee town sdn bhd,30.09.2019,
6177,toothbrush with tpr,shield corporation limited,,
6183,toothbrush with tpr,shield corporation limited,,
6178,toothbrush with tpr,shield corporation limited,,
6179,toothbrush with tpr,shield corporation limited,,
6180,toothbrush with tpr,shield corporation limited,,
6181,toothbrush with tpr,shield corporation limited,,
6182,toothbrush with tpr,shield corporation limited,,
6184,toothbrush with tpr,shield corporation limited,,
6176,toothbrush with tpr,shield corporation limited,,
6190,toothbrush without tpr,shield corporation limited,,
6189,toothbrush without tpr,shield corporation limited,,
6188,toothbrush without tpr,shield corporation limited,,
6187,toothbrush without tpr,shield corporation limited,,
6185,toothbrush without tpr,shield corporation limited,,
6186,toothbrush without tpr,shield corporation limited,,
7325,toothbrushes,"aqua fresh, colgate, crest, mentadent, oral-b and reach",,
6192,toothpaste,shield corporation limited,,
6191,toothpaste,shield corporation limited,,
4536,torch ginger flower puree,viasfood sdn bhd,31.05.2019,
4537,tortilla,ainons cakes & pastries,15.02.2020,
9817,tortilla cones fiesta size,mission,,
9818,tortilla strips fiesta size,mission,,
9819,tortilla triangles fiesta size,mission,,
4538,traditional asam laksa sauce,sauce empire manufacturing sdn bhd,28.02.2020,
4539,traditional asam sauce,sauce empire manufacturing sdn bhd,28.02.2020,
4540,traditional curry chicken,pak hailam kopitiam sdn bhd,,
4541,traditional curry chicken frozen,pak hailam kopitiam sdn bhd,,
154,traditional dahi -1l,m-c dairy,,76241 03620
8653,traditional pasta sauce,essential everyday,,
10027,traditional pasta sauce,raley's,,
9511,traditional pasta sauce,essential everyday,,
9302,traditional pasta sauce,market pantry,,
9327,traditional potato chips,archer farms,,
8538,traditional smooth pasta sauce,schnucks,,
4542,traditional soy bean sauce,sauce empire manufacturing sdn bhd,31.12.2020,
